Text,Star
另外還有最特別的位在101樓Skyline 460天際線觀景台，位在460公尺高度的戶外觀景台，得另外購票,1
"
遊客可以從5樓購票搭乘高速電梯直達89樓只要36秒，電梯在上升時會有音樂與燈光變化可以安靜下來仔細觀賞，不過電梯內的工作人員36秒內一次要唸:中文、英文、日文、韓文的電梯燈光變化的介紹，這樣行為實在很吵，還不如放各種語文簡介在電梯門口，讓遊客搭電梯時安靜地觀賞電梯內燈光變化",1
台北地標，今天上到89樓，可惜天氣不好，看不到什麼景,1
上面晃一圈，有一些裝置可以拍照，讓我想起去日本福岡的福岡塔,1
"
搭超快速電梯的體驗蠻不錯的",1
 …,1
位於市府路的國內重要景點暨購物中心，內部環境整潔明亮，裡面有各式國內外精品品牌，地下1樓有美食街，高樓層也有觀景台,1
"

景點位於大馬路旁，享有自己的停車空間，但假日人多，不確定停車空間是否充足，因此也推薦可以搭乘大眾運輸工具前往",1
"終於拍到101了
來的太晚，不能進去了

隔天早上在乃走完",1
"給一星評價真的是為了寫評價，才去點選的，
連一顆星都不值得給，
到101購物一定要有心理準備，
如果遇到付款刷卡過程，發生疑似信用卡支付時被偷拍卡號的疑慮安全問題，
記得所有的責任都要自己承擔，
耽誤了自己向銀行端停卡、自行處理事項，都要自行吞下去",0
"
櫃檯服務人員是很親切沒錯，
但櫃檯後續找了找B1樓管協助，完全無作用的，只會提油救火，只有一句道歉，然後回答你說他們沒辦法管控櫃上人員與責任",0
"

重複一直要我留電話，看看櫃位的廠商要怎麼處理疑似信用卡卡號被偷拍，101沒有權限可以處理",0
"
真的不知道101的櫃位是怎麼進101的",0
"
也不知道那些櫃位都屬於誰管理的",0
"
百思不得其解",0
"
可能樓管自認為最大，什麼事情都不處理，認定消費者不開心就不要消費就好的態度",0
"
或許也認定消費者找不到管道客訴該樓管",0
"

有這樣的樓管素質、應變處理態度，相信日後客訴量應該會生意興隆",0
"

於101消費，造成顧客要停卡，這樣貴公司還認定小事嗎",0
非常棒的購物中心，有去高樓層景觀餐用餐廳，也有去觀景台，適合全家大小遊玩，寓教娛樂,1
不管從什麼季節什麼天氣中看著101，那很有力量而且屹立不搖的樣子，就像是在為我們大喊“一起加油吧,1
”,1
而我特別喜歡從各個不同的角度來拍攝，想像空間更大喔,1
最近聖誕節要即將來臨，101周邊已經有了聖誕節的感覺.白天跟晚上的感覺非常不一樣,1
白天跟晚上的101附近還有101的百貨公司有各式各樣的聖誕樹， 還有燈飾非常漂亮，有空可以來這邊逛逛走走很棒唷,1
"很多觀光客的地方，身旁經過會常常聽到不同語言及看到外國臉孔,來到這裏可以逛街也可以吃美食",1
從停車場花了一個小時才能開出來，只因為一個車道出口臨時封閉，醬子就讓101的地下室癱瘓了，一點應變措施也沒有，也不見疏導的工作人員，好笑，這還是台灣指標性地標,0
"
專業還是讓專業的人來當吧",0
"購物的天堂

晚上夜景更是拍照好地方",1
"

四樓休憩區又重新佈置，拍照打卡好地方

4樓又有新店開張了",1
當前為台灣第一高樓，樓高509.2公尺，地上101層、地下5層，曾於2004年12月1日至2010年1月7日為世界第一高樓,1
"
多節式外觀，以高科技巨型結構確保防災防風的顯著效益",1
每八層形成一組自主構成的空間，自然化解高層建築引起之氣流對地面造成的風場效應,1
大樓造型宛若勁竹節節高昇、柔韌有餘，象徵生生不息的傳統建築意涵,1
"
89樓觀景台，擁有全方位絕佳的觀景視野外，提供超高倍數望遠鏡、紀念照攝影服務、飲料吧、十一種語言之多媒體影音導覽器、紀念品販售服務、世界最高郵筒等，並且可看到重量達660公噸、世界少數外露供參觀的風阻尼器，另外觀景台兩部專用最快速電梯以每分鐘1010公尺的速度移動，於5樓搭乘僅需37秒（B1搭乘僅需39秒）即可達89樓觀景台",1
一個非常好逛的地方，收集了多數來自世界各地的品牌，適合全年齡層造訪的購物中心，在這裏也可以找到各種料理與享用美食，還可以上到101景觀台俯看整個台北市，夏天戶外太熱時想要外出的最佳選擇,1
覺得很讚，是因為離家近,1
"
疫情過後，開始了遊客如織，熱鬧非凡的101廣場及四四南村",1
今天在101買了微熱山丘的鳳梨酥～然後在吸煙區逗留了一下～又走路過去逛了一下微風～在微風買點心的時候才突然發現鳳梨酥不見了,1
我先生說好像忘在101的戶外吸煙區了⋯⋯⋯⋯因為車也停在101、就回去找～果然放鳳梨酥的地方已經空空如也了～然後不死心地又跑去B1的服務區詢問～是否有失物招領,1
（其實內心沒有抱什麼希望）但是,1
居然,1
真的有,1
我的天～101的服務素質教育也太棒了吧,1
（邏輯推理應該是清潔人員巡視吸煙區發現的）～只是600台幣的小東西而已居然還可以找回來～全世界應該也沒有幾個城市的百貨公司可以做到,1
我愛台灣,1
台灣101超棒,1
 …,1
101太棒了，值得一遊,1
炎炎夏日台北的最佳去處,1
"
越往樓上冷氣越足，四樓的人工花園，人造花朵會收合 綻放，賞心悅目，喝杯咖啡也很棒，地下一樓美食街選擇更多",1
"叮叮噹～叮叮噹
一起來感受充滿耶誕節歡樂氣氛 ～
 #台北101  周邊耶誕裝置（館內也有哦）
#夢幻馬車
#花海光廊拱門
#無限之夢
#祈願聖誕樹
#火樹銀花
#樂遊耶誕兔兔",1
台北人不會很常去，天氣好還是會拍張照，現在疫情開放，遊客很多，要買精品可以來這邊，或是這裡附近抖不錯逛,1
建築物是時尚的，震撼的，攝影拍照的理想地點，跟更是台北的驕傲，台灣人心中的榮耀 ,1
很多精品很好逛，聖誕佈置很美，去了解觀景臺事宜服務的大哥也很親切仔細的解說,1
本來要上去101頂樓，可是最後時間7:00已經太慢，所以只上去台北101的89層觀景台，還不錯的體驗,1
台北101--信義精華區的指標，你看過了,1
進去過了嗎,1
"
沒進去過，光從外各個角度看101，各有它不同的姿態",1
而在台北盆地各方位，也都可以看到101的蹤影,1
"
台北101大樓的週邊，有太多的獨特造型建築，讓整個信義精華區，白天的天際線忽高忽低的錯落著，晚間又是各有特色的霓虹燈光，點綴在黑幕中非常精彩",1
"
在各企業ˋ集團力求在信義區佔得一席之地的同時，造價非凡的豪宅也在信義區快速的建立，在建造型態各有特色，特提一猶如ˋˋ變形金剛ˊˊ般旋轉，從每一個角度各有不同姿態的環保建築--松勇路ˋˋ陶朱隱園ˊˊ，每層一戶獨有要價18億元以上，來到信義區松高路，您可以從松仁路盡情地欣賞它的千姿百態",1
三月份的台北101，在流蘇花ˋ木棉花的襯托下，多了幾分顏色,1
"
111.3.18初春台北市政府旁的黃花風鈴木，黃金風鈴襯托出101綠色建築的突出",1
曾經世界最高的大樓，也是整個臺灣的指標景點，每年跨年活動會在此舉辦，也是作為首度的一個象徵，有空可以到訪，但往觀景台的門票有點小貴,1
"現在有漂亮華麗聖誕樹
但人一大堆怎麼拍都不會多漂亮",1
"今年的101聖誕佈置美的真的不像話，金光閃閃很一樣的，信義計劃區各家百貨公司真的太認真佈置聖誕節，每一個位子都超好拍
大家快快把握時間到信義計劃區拍照
今天星星穿兔耳披風，一直被說好可愛還被圍拍
聖誕服都在筱雅衣舖，唯一台灣製聖誕服
還有尾牙春酒跨年派對的服裝喔",1
中華民國之光，位列世界頂尖大樓之一，大樓觀景台設施管理完備，提供國民及國外遊客遊覽觀光點，不論白天夜晚都有不同的感受,1
臺灣的地標，本國人有優惠，網路購票很便利，阻尼器很新奇的設計，很厲害喔,1
洗手間標示不清，找半天繞很久，加上一直詢問人才找到，美食街也不如其他百貨公司，還是sogo 跟新光三越方便且人性化,0
Taipei 101是台灣最著名的景點與指標性建築，目前仍然是臺灣第一高的摩天大樓，曾經是擁有世界第一高樓的紀錄，現在排名為世界第十一高樓，樓高509公尺、地上101層、地下5層，包含6層裙樓TAIPEI 101 MALL國際購物中心，每次在台北市與新北市的高速公路上，遠遠的就能看見101高聳入雲，遠眺世界級建築帶來的視覺感受，各種時尚品牌都能在此輕鬆選購，可惜遇到BURBERRY改裝升級，不過BURBERRY連裝修都不馬虎，以華麗圍籬打造出品牌的經典格紋，真的是100%精品質感實至名歸，白天的101看起來很壯觀，夜晚的101看起來很浪漫，一次坐擁兩種享受，不可錯過的必訪地點,1
9/14晚上本來想去逛逛86樓，所以在一樓服務中心詢問，可是服務態度有待加強，台灣知名觀光景點，代表你與我的台灣，顧客因爲不瞭解情況提問，但是服務人員，態度很不佳，而且還跟顧客翻白眼，實在很差勁，毫無耐心，很情緒化、嫌棄客人,0
比起台灣一般門市服務還糟糕,0
本來想消費的，後來決定不要去,0
不想受氣,0
建議樓管或客服中心，派人了解、改善，以避免讓台灣服務形象受損,0
臺灣重要大地標，臺北市指標性建築，近看真的有夠大,1
每年最期待跨年煙火炸101有夠好看,1
有夠精彩,1
有夠壯觀,1
要湊到兩百字真的好難，所以我推薦大家來台北一定要來101啦 因為真的只有壯觀壯觀壯觀可以形容,1
*( ᐛ )و,1
"每次訪101
都是嶄新的
每次去 都是驚喜的新展場
每回去101
總有拍不完的攝影好園地
它氣派、恢宏、典雅、無距離感
而它又臨近各百貨,空橋相接無縫休閒",1
B1有鼎泰豐及許多很棒的小吃美食，一樓到五樓有好些名牌精品店,1
今天比較晚才想去觀景平台，五樓的電梯已經不營業了r,1
各個角度都好拍,1
19：00美食廣場人山人海，要找一個位置坐下來用餐真不容易,1
它太高了，所以我無法拍攝整個事情的照片，後面有一個美麗的噴泉，有音樂和燈光，我會在晚上再次參觀,1
台北101大樓，位於台北市信義區，是一座現代化的摩天大樓，也是台北市的地標之一,1
它高達508米，共有101層，曾是世界最高的建築,1
台北101不僅是一個辦公大樓，更是一個購物和觀光的熱門地點,1
"

大樓的底部是一個六層樓的購物中心，匯集了許多奢侈品牌和高檔餐廳",1
這裡是有錢人的天堂，奢華品牌琳瑯滿目，讓人目不暇給,1
然而，對於普通遊客來說，這裡更多的是一個觀光和體驗的地方,1
購物中心雖然不大，但設計精美，品牌眾多，從時尚服飾到高端珠寶，應有盡有,1
"

台北101的觀景台位於89樓和91樓，是遊客必去的地方",1
從這裡可以俯瞰整個台北市，視野開闊，景色壯麗,1
尤其是在夜晚，台北101的燈光秀更是美輪美奐，每天都會變換不同的顏色，成為台北夜空中最亮麗的風景,1
